target,feature,n_group_0,n_group_1,mean_group_0,mean_group_1,median_group_0,median_group_1,std_group_0,std_group_1,mean_difference,median_difference,t_stat,p_value,cohen_d,effect_magnitude,direction,p_fdr,significant_fdr,evidence_feature_type,evidence_mean_difference,evidence_cohen_d,evidence_abs_cohen_d,evidence_p_value,evidence_p_fdr,evidence_fdr_significant,evidence_target_direction,evidence_target_direction_consistency,evidence_target_robustness_class,evidence_subject_vs_statistical_direction,evidence_scientific_evidence_class,evidence_final_evidence_class_v2,evidence_scientific_priority_score,evidence_scientific_priority_score_v2,evidence_scientific_rank,evidence_scientific_rank_v2,evidence_n_group_0,evidence_n_group_1,evidence_mean_group_0,evidence_mean_group_1,evidence_median_group_0,evidence_median_group_1,evidence_std_group_0,evidence_std_group_1,evidence_median_difference,evidence_t_stat,evidence_effect_magnitude,evidence_direction,evidence_significant_fdr,evidence_remember_subject_count,evidence_remember_subject_effect_mean,evidence_remember_subject_effect_median,evidence_remember_subject_effect_std,evidence_remember_positive_fraction,evidence_remember_negative_fraction,evidence_remember_direction_consistency,evidence_remember_direction,evidence_remember_robustness_class,evidence_correct_subject_count,evidence_correct_subject_effect_mean,evidence_correct_subject_effect_median,evidence_correct_subject_effect_std,evidence_correct_positive_fraction,evidence_correct_negative_fraction,evidence_correct_direction_consistency,evidence_correct_direction,evidence_correct_robustness_class,evidence_overall_robustness_class,evidence_robustness_class,evidence_subject_robustness_available,evidence_target_subject_count,evidence_final_scientific_priority_score,evidence_final_scientific_rank,robust_remember_subject_count,robust_remember_subject_effect_mean,robust_remember_subject_effect_median,robust_remember_subject_effect_std,robust_remember_positive_fraction,robust_remember_negative_fraction,robust_remember_direction_consistency,robust_remember_direction,robust_remember_robustness_class,robust_correct_subject_count,robust_correct_subject_effect_mean,robust_correct_subject_effect_median,robust_correct_subject_effect_std,robust_correct_positive_fraction,robust_correct_negative_fraction,robust_correct_direction_consistency,robust_correct_direction,robust_correct_robustness_class,robust_overall_robustness_class,cross_target_remember_effect,cross_target_correct_effect,cross_target_remember_abs_effect,cross_target_correct_abs_effect,cross_target_effect_difference_correct_minus_remember,cross_target_absolute_cross_target_difference,cross_target_direction_relationship,cross_target_target_specificity,cross_target_cross_target_pattern,cross_target_remember_p_fdr,cross_target_correct_p_fdr,cross_target_remember_fdr_significant,cross_target_correct_fdr_significant,cross_target_significance_pattern,cross_target_target_dissociation_score,cross_target_cross_target_rank,interpretation_target,interpretation_frequency_band,interpretation_brain_region,interpretation_feature_measure,interpretation_mean_difference,interpretation_cohen_d,interpretation_abs_cohen_d_clean,interpretation_p_value,interpretation_p_fdr,interpretation_fdr_significant_clean,interpretation_target_direction,interpretation_target_direction_consistency,interpretation_target_robustness_class,interpretation_subject_vs_statistical_direction,interpretation_evidence_class,interpretation_effect_strength_v1,interpretation_scientific_priority_score_v2,interpretation_scientific_rank_v2,interpretation_scientific_interpretation_v1,final_master_priority,final_fdr_significant,subject_robustness_available,final_evidence_class
correct,alpha_beta_central_ratio,1059,20008,5.299144305615401,6.357961033562,3.521261533380698,4.138613145108845,5.161119958255464,6.757474720909835,1.0588167279465992,0.6173516117281475,6.392419431964029,2.29537880609731e-10,0.1583539341510638,negligible,positive,2.7374404943671806e-09,True,EEG_scientific_feature,1.0588167279465992,0.1583539341510638,0.1583539341510638,2.29537880609731e-10,2.7374404943671806e-09,True,positive,0.7647058823529411,moderate,agreement,moderate_replicated,strong_replicated,0.4425185407359574,8.158354,6,1,1059,20008,5.299144305615401,6.357961033562,3.521261533380698,4.138613145108845,5.161119958255464,6.757474720909835,0.6173516117281475,6.392419431964029,negligible,positive,True,22.0,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17.0,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,not_available,True,17.0,8.0,1.0,22,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,-0.2817822470669995,1.0588167279465992,0.2817822470669995,1.0588167279465992,1.3405989750135987,1.3405989750135987,opposite_direction,correct_dominant,target_dissociated,0.0114251934499194,2.7374404943671806e-09,True,True,significant_both_targets,2.6811979500271974,3,correct,alpha,central,ratio,1.0588167279465992,0.1583539341510638,0.1583539341510638,2.29537880609731e-10,2.7374404943671806e-09,True,positive,0.7647058823529411,moderate,agreement,strong_replicated,negligible,8.158354,1,high_priority; alpha-band; central-region; positive; negligible-effect,8.0,True,True,moderate_replicated
correct,gamma_parietal,1059,20008,0.065223980021049,0.0787938423540967,0.0490626903487014,0.0581455403515245,0.073800163997674,0.1107634435490851,0.0135698623330476,0.0090828500028231,5.655971644811494,1.896396451502325e-08,0.1242595828151386,negligible,positive,1.0619820128413021e-07,True,EEG_scientific_feature,0.0135698623330476,0.1242595828151386,0.1242595828151386,1.896396451502325e-08,1.0619820128413021e-07,True,negative,0.5882352941176471,weak,disagreement,weak_replicated,significant_but_inconsistent,0.4118336245336247,5.12426,17,30,1059,20008,0.065223980021049,0.0787938423540967,0.0490626903487014,0.0581455403515245,0.073800163997674,0.1107634435490851,0.0090828500028231,5.655971644811494,negligible,positive,True,22.0,0.0189420586857763,0.0202688948801176,0.1359139147136409,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17.0,-0.0595886252238728,-0.1006162409118598,0.3875455348607829,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,not_available,True,17.0,4.0,5.0,22,0.0189420586857763,0.0202688948801176,0.1359139147136409,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17,-0.0595886252238728,-0.1006162409118598,0.3875455348607829,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,0.0067033358779924,0.0135698623330476,0.0067033358779924,0.0135698623330476,0.0068665264550552,0.0068665264550552,same_direction,weak_both_targets,weak_cross_target_pattern,6.381952089290735e-05,1.0619820128413021e-07,True,True,significant_both_targets,0.0271397246660952,48,correct,gamma,parietal,regional_power,0.0135698623330476,0.1242595828151386,0.1242595828151386,1.896396451502325e-08,1.0619820128413021e-07,True,negative,0.5882352941176471,weak,disagreement,significant_but_inconsistent,negligible,5.12426,30,statistically_supported_but_inconsistent; gamma-band; parietal-region; negative; negligible-effect,4.0,True,True,weak_replicated
correct,gamma_occipital,1059,20008,0.0999053705470938,0.1131454845566236,0.0805149667519542,0.0848295985048592,0.1023366398489485,0.1275592328656856,0.0132401140095298,0.004314631752905,4.0471367137626,5.505991443534681e-05,0.1047373741240041,negligible,positive,0.0001541677604189,True,EEG_scientific_feature,0.0132401140095298,0.1047373741240041,0.1047373741240041,5.505991443534681e-05,0.0001541677604189,True,negative,0.6470588235294118,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3942636367116037,5.104737,26,32,1059,20008,0.0999053705470938,0.1131454845566236,0.0805149667519542,0.0848295985048592,0.1023366398489485,0.1275592328656856,0.004314631752905,4.0471367137626,negligible,positive,True,22.0,0.0230310904732668,0.0133513575859867,0.0978360629189193,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,-0.0894587959324887,-0.0548388597736076,0.3848998847228865,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,not_available,True,17.0,4.0,5.0,22,0.0230310904732668,0.0133513575859867,0.0978360629189193,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,-0.0894587959324887,-0.0548388597736076,0.3848998847228865,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,0.0153329162954944,0.0132401140095298,0.0153329162954944,0.0132401140095298,-0.0020928022859646,0.0020928022859646,same_direction,weak_both_targets,weak_cross_target_pattern,1.877013265290833e-17,0.0001541677604189,True,True,significant_both_targets,0.0306658325909887,47,correct,gamma,occipital,regional_power,0.0132401140095298,0.1047373741240041,0.1047373741240041,5.505991443534681e-05,0.0001541677604189,True,negative,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.104737,32,statistically_supported_but_inconsistent; gamma-band; occipital-region; negative; negligible-effect,4.0,True,True,weak_replicated
correct,alpha_abs,1059,20008,1.5920737336602493,1.865859962254428,0.8401587647960757,0.9797968310771468,2.721546304423211,2.705341134704561,0.2737862285941788,0.1396380662810711,3.1913466946431046,0.0014537383306108,0.1011715846421198,negligible,positive,0.0029074766612216,True,EEG_scientific_feature,0.2737862285941788,0.1011715846421198,0.1011715846421198,0.0014537383306108,0.0029074766612216,True,negative,0.5882352941176471,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3910544261779078,5.101172,28,33,1059,20008,1.5920737336602493,1.865859962254428,0.8401587647960757,0.9797968310771468,2.721546304423211,2.705341134704561,0.1396380662810711,3.1913466946431046,negligible,positive,True,22.0,-0.0042250807189996,0.0240140475402839,0.1410514771988568,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17.0,0.0039771690848747,-0.0314873277469293,0.2358383306446129,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,not_available,True,17.0,4.0,5.0,22,-0.0042250807189996,0.0240140475402839,0.1410514771988568,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17,0.0039771690848747,-0.0314873277469293,0.2358383306446129,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,-0.0458861984524665,0.2737862285941788,0.0458861984524665,0.2737862285941788,0.3196724270466453,0.3196724270466453,opposite_direction,correct_dominant,target_dissociated,0.3015399647253492,0.0029074766612216,False,True,significant_correct_only,0.6393448540932906,23,correct,alpha,global,absolute_power,0.2737862285941788,0.1011715846421198,0.1011715846421198,0.0014537383306108,0.0029074766612216,True,negative,0.5882352941176471,weak,disagreement,significant_but_inconsistent,negligible,5.101172,33,statistically_supported_but_inconsistent; alpha-band; global-region; negative; negligible-effect,4.0,True,True,weak_replicated
correct,delta_parietal,1059,20008,3.772238194453728,3.040661491318321,1.887914082660357,1.7248836295874828,7.701455738626258,5.933544521495236,-0.7315767031354068,-0.1630304530728743,-3.0438112879916424,0.0023902415828268,-0.1212282540480741,negligible,negative,0.0041829227699469,True,EEG_scientific_feature,-0.7315767031354068,-0.1212282540480741,0.1212282540480741,0.0023902415828268,0.0041829227699469,True,positive,0.6470588235294118,weak,disagreement,weak_replicated,significant_but_inconsistent,0.4091054286432666,5.121228,19,31,1059,20008,3.772238194453728,3.040661491318321,1.887914082660357,1.7248836295874828,7.701455738626258,5.933544521495236,-0.1630304530728743,-3.0438112879916424,negligible,negative,True,22.0,0.0076680929570523,-0.0127862519011169,0.1016395423390251,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17.0,0.0421458907380785,0.0816931621013528,0.1259700051732963,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,17.0,4.0,5.0,22,0.0076680929570523,-0.0127862519011169,0.1016395423390251,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17,0.0421458907380785,0.0816931621013528,0.1259700051732963,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,-0.2250862982627182,-0.7315767031354068,0.2250862982627182,0.7315767031354068,-0.5064904048726886,0.5064904048726886,same_direction,correct_dominant,target_shared,0.0286871524647912,0.0041829227699469,True,True,significant_both_targets,1.4631534062708136,10,correct,delta,parietal,regional_power,-0.7315767031354068,-0.1212282540480741,0.1212282540480741,0.0023902415828268,0.0041829227699469,True,positive,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.121228,31,statistically_supported_but_inconsistent; delta-band; parietal-region; positive; negligible-effect,4.0,True,True,weak_replicated
correct,delta_abs,1059,20008,5.385088971526914,3.9411313879280176,1.9447458753481093,1.8532234972235948,15.904127973746236,10.633306405815068,-1.443957583598896,-0.0915223781245144,-2.9202144897790414,0.0035686951792311,-0.1317639434412088,negligible,negative,0.0058778508834395,True,EEG_scientific_feature,-1.443957583598896,-0.1317639434412088,0.1317639434412088,0.0035686951792311,0.0058778508834395,True,positive,0.6470588235294118,weak,disagreement,weak_replicated,significant_but_inconsistent,0.4185875490970879,5.131764,13,29,1059,20008,5.385088971526914,3.9411313879280176,1.9447458753481093,1.8532234972235948,15.904127973746236,10.633306405815068,-0.0915223781245144,-2.9202144897790414,negligible,negative,True,22.0,0.0072287228564156,-0.0031531389258265,0.0982734110554901,0.5,0.5,0.5,mixed,mixed,17.0,0.0500998314822681,0.0751932060962368,0.1461365662717453,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,17.0,4.0,5.0,22,0.0072287228564156,-0.0031531389258265,0.0982734110554901,0.5,0.5,0.5,mixed,mixed,17,0.0500998314822681,0.0751932060962368,0.1461365662717453,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,-0.3359921307783562,-1.443957583598896,0.3359921307783562,1.443957583598896,-1.1079654528205398,1.1079654528205398,same_direction,correct_dominant,target_shared,0.075235628328045,0.0058778508834395,False,True,significant_correct_only,2.887915167197792,2,correct,delta,global,absolute_power,-1.443957583598896,-0.1317639434412088,0.1317639434412088,0.0035686951792311,0.0058778508834395,True,positive,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.131764,29,statistically_supported_but_inconsistent; delta-band; global-region; positive; negligible-effect,4.0,True,True,weak_replicated
correct,delta_central,1059,20008,1.9520497915337744,1.5912508099177396,1.1361888343582678,1.025525717034658,3.4805847153955543,2.655394016256188,-0.3607989816160346,-0.1106631173236096,-3.3225570645943896,0.0009206806685264,-0.1334880864554219,negligible,negative,0.0020622242878812,True,EEG_scientific_feature,-0.3607989816160346,-0.1334880864554219,0.1334880864554219,0.0009206806685264,0.0020622242878812,True,positive,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,significant_but_inconsistent,0.4201392778098797,5.133488,12,28,1059,20008,1.9520497915337744,1.5912508099177396,1.1361888343582678,1.025525717034658,3.4805847153955543,2.655394016256188,-0.1106631173236096,-3.3225570645943896,negligible,negative,True,22.0,-0.0022428497844105,-0.0058486340347987,0.096834868017401,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0159472314857199,0.053237904630791,0.1668033133563518,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,not_available,True,17.0,3.0,6.0,22,-0.0022428497844105,-0.0058486340347987,0.096834868017401,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17,0.0159472314857199,0.053237904630791,0.1668033133563518,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,-0.0850755417405622,-0.3607989816160346,0.0850755417405622,0.3607989816160346,-0.2757234398754724,0.2757234398754724,same_direction,correct_dominant,target_shared,0.0704710631615681,0.0020622242878812,False,True,significant_correct_only,0.7215979632320692,20,correct,delta,central,regional_power,-0.3607989816160346,-0.1334880864554219,0.1334880864554219,0.0009206806685264,0.0020622242878812,True,positive,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,negligible,5.133488,28,statistically_supported_but_inconsistent; delta-band; central-region; positive; negligible-effect,3.0,True,True,significant_but_inconsistent
correct,alpha_frontal,1059,20008,1.0837893013379056,1.2599437016328603,0.5857865071314567,0.6666552918051607,1.7635959279661235,1.7708221704455092,0.1761544002949546,0.0808687846737039,3.16703792214339,0.0015796926762239,0.099496406033894,negligible,positive,0.0029946881408546,True,EEG_scientific_feature,0.1761544002949546,0.099496406033894,0.099496406033894,0.0015796926762239,0.0029946881408546,True,negative,0.6470588235294118,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3895467654305046,5.099496,30,34,1059,20008,1.0837893013379056,1.2599437016328603,0.5857865071314567,0.6666552918051607,1.7635959279661235,1.7708221704455092,0.0808687846737039,3.16703792214339,negligible,positive,True,22.0,-0.0030707927750683,0.0310583704474831,0.1082465587138514,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,-0.0117935947338535,-0.0626760015310623,0.2438905060196912,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,not_available,True,17.0,3.0,6.0,22,-0.0030707927750683,0.0310583704474831,0.1082465587138514,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,-0.0117935947338535,-0.0626760015310623,0.2438905060196912,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,-0.0242559269682092,0.1761544002949546,0.0242559269682092,0.1761544002949546,0.2004103272631638,0.2004103272631638,opposite_direction,correct_dominant,target_dissociated,0.3941173734800816,0.0029946881408546,False,True,significant_correct_only,0.4008206545263276,26,correct,alpha,frontal,regional_power,0.1761544002949546,0.099496406033894,0.099496406033894,0.0015796926762239,0.0029946881408546,True,negative,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.099496,34,statistically_supported_but_inconsistent; alpha-band; frontal-region; negative; negligible-effect,3.0,True,True,weak_replicated
correct,delta_frontoparietal_ratio,1059,20008,1.3653281424165298,1.2958002906109467,1.0237731642555958,0.9829777258862789,1.0157831784273434,1.22007255979228,-0.069527851805583,-0.0407954383693169,-2.146975824099827,0.0319909720903931,-0.0574309172897982,negligible,negative,0.0459357547964619,True,EEG_scientific_feature,-0.069527851805583,-0.0574309172897982,0.0574309172897982,0.0319909720903931,0.0459357547964619,True,positive,0.6470588235294118,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3516878255608183,5.057431,38,39,1059,20008,1.3653281424165298,1.2958002906109467,1.0237731642555958,0.9829777258862789,1.0157831784273434,1.22007255979228,-0.0407954383693169,-2.146975824099827,negligible,negative,True,22.0,-0.0085554372937001,0.0055259200325376,0.0843500236524558,0.5,0.5,0.5,mixed,mixed,17.0,0.0076183626370432,0.0767235494216667,0.2102876425156623,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,17.0,3.0,6.0,22,-0.0085554372937001,0.0055259200325376,0.0843500236524558,0.5,0.5,0.5,mixed,mixed,17,0.0076183626370432,0.0767235494216667,0.2102876425156623,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,0.0091484223653113,-0.069527851805583,0.0091484223653113,0.069527851805583,-0.0786762741708943,0.0786762741708943,opposite_direction,correct_dominant,weak_cross_target_pattern,0.6195672198226734,0.0459357547964619,False,True,significant_correct_only,0.1573525483417886,33,correct,delta,frontoparietal,ratio,-0.069527851805583,-0.0574309172897982,0.0574309172897982,0.0319909720903931,0.0459357547964619,True,positive,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.057431,39,statistically_supported_but_inconsistent; delta-band; frontoparietal-region; positive; negligible-effect,3.0,True,True,weak_replicated
correct,delta_theta_ratio,1059,20008,3.909952877027022,2.795376200752407,1.9583703402328687,1.6045465472467373,8.468209170134681,11.647272012623818,-1.1145766762746154,-0.3538237929861314,-4.083613705757981,4.709187374955531e-05,-0.0968475666364546,negligible,negative,0.0001465080516652,True,EEG_scientific_feature,-1.1145766762746154,-0.0968475666364546,0.0968475666364546,4.709187374955531e-05,0.0001465080516652,True,positive,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,significant_but_inconsistent,0.3871628099728091,5.096848,33,36,1059,20008,3.909952877027022,2.795376200752407,1.9583703402328687,1.6045465472467373,8.468209170134681,11.647272012623818,-0.3538237929861314,-4.083613705757981,negligible,negative,True,22.0,-0.0001899903231637,-0.0103091462388365,0.0921890152883362,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17.0,-0.0551064548574582,0.0119751868871558,0.2208501199178265,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,weak,not_available,True,17.0,2.0,7.0,22,-0.0001899903231637,-0.0103091462388365,0.0921890152883362,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17,-0.0551064548574582,0.0119751868871558,0.2208501199178265,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,weak,-0.4211713678033959,-1.1145766762746154,0.4211713678033959,1.1145766762746154,-0.6934053084712195,0.6934053084712195,same_direction,correct_dominant,target_shared,0.0528720554185598,0.0001465080516652,False,True,significant_correct_only,2.229153352549231,6,correct,delta,global,ratio,-1.1145766762746154,-0.0968475666364546,0.0968475666364546,4.709187374955531e-05,0.0001465080516652,True,positive,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,negligible,5.096848,36,statistically_supported_but_inconsistent; delta-band; global-region; positive; negligible-effect,2.0,True,True,significant_but_inconsistent
correct,beta_central,1059,20008,0.1880137428671653,0.2039915543447625,0.1610269466849665,0.1679349199595506,0.1695953134463558,0.2089906623791523,0.0159778114775971,0.0069079732745841,2.949607716160606,0.0032417313755826,0.0771164318879058,negligible,positive,0.0055011199100795,True,EEG_scientific_feature,0.0159778114775971,0.0771164318879058,0.0771164318879058,0.0032417313755826,0.0055011199100795,True,negative,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,significant_but_inconsistent,0.3694047886991152,5.077116,36,38,1059,20008,0.1880137428671653,0.2039915543447625,0.1610269466849665,0.1679349199595506,0.1695953134463558,0.2089906623791523,0.0069079732745841,2.949607716160606,negligible,positive,True,22.0,-0.0091083612602006,0.017305056347534,0.1453574424644503,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,-0.087277461092839,-0.0573648282093374,0.3204597302611313,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,weak,not_available,True,17.0,2.0,7.0,22,-0.0091083612602006,0.017305056347534,0.1453574424644503,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,-0.087277461092839,-0.0573648282093374,0.3204597302611313,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,weak,0.0062002185686043,0.0159778114775971,0.0062002185686043,0.0159778114775971,0.0097775929089928,0.0097775929089928,same_direction,weak_both_targets,weak_cross_target_pattern,0.075235628328045,0.0055011199100795,False,True,significant_correct_only,0.0319556229551942,46,correct,beta,central,regional_power,0.0159778114775971,0.0771164318879058,0.0771164318879058,0.0032417313755826,0.0055011199100795,True,negative,0.5294117647058824,mixed,disagreement,significant_but_inconsistent,negligible,5.077116,38,statistically_supported_but_inconsistent; beta-band; central-region; negative; negligible-effect,2.0,True,True,significant_but_inconsistent
correct,alpha_frontoparietal_ratio,1059,20008,0.5884908981784834,0.568431065140019,0.5044348214626597,0.480124144530659,0.3700377896835199,0.392117422294702,-0.0200598330384644,-0.0243106769320007,-1.713927055130936,0.0868031339206567,-0.0512989091636434,negligible,negative,0.115737511894209,False,EEG_scientific_feature,-0.0200598330384644,-0.0512989091636434,0.0512989091636434,0.0868031339206567,0.115737511894209,False,negative,0.7058823529411765,moderate,agreement,moderately_consistent,non_significant_agreement,0.046169018247279,3.051299,43,41,1059,20008,0.5884908981784834,0.568431065140019,0.5044348214626597,0.480124144530659,0.3700377896835199,0.392117422294702,-0.0243106769320007,-1.713927055130936,negligible,negative,False,22.0,0.0122766388643232,-0.0108589417481033,0.115933650765154,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,-0.0705934872071695,-0.0935569508164402,0.2209857381499035,0.2941176470588235,0.7058823529411765,0.7058823529411765,negative,moderate,moderate,not_available,True,17.0,4.0,5.0,22,0.0122766388643232,-0.0108589417481033,0.115933650765154,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17,-0.0705934872071695,-0.0935569508164402,0.2209857381499035,0.2941176470588235,0.7058823529411765,0.7058823529411765,negative,moderate,moderate,0.0066978027009623,-0.0200598330384644,0.0066978027009623,0.0200598330384644,-0.0267576357394267,0.0267576357394267,opposite_direction,weak_both_targets,weak_cross_target_pattern,0.2988155563626926,0.115737511894209,False,False,not_fdr_significant,0.0535152714788534,44,correct,alpha,frontoparietal,ratio,-0.0200598330384644,-0.0512989091636434,0.0512989091636434,0.0868031339206567,0.115737511894209,False,negative,0.7058823529411765,moderate,agreement,non_significant_agreement,negligible,3.051299,41,directional_candidate; alpha-band; frontoparietal-region; negative; negligible-effect,4.0,False,True,moderately_consistent
correct,delta_occipital,1059,20008,5.362145822148371,5.838291978280698,2.0575060160394174,1.967031864717606,11.92370834792415,27.83800129153247,0.4761461561323274,-0.0904741513218114,1.1448134429603665,0.2524430963874046,0.0174660790826604,negligible,positive,0.314151408837659,False,EEG_scientific_feature,0.4761461561323274,0.0174660790826604,0.0174660790826604,0.2524430963874046,0.314151408837659,False,positive,0.6470588235294118,weak,agreement,weak_or_unresolved,non_significant_agreement,0.0157194711743943,3.017466,50,45,1059,20008,5.362145822148371,5.838291978280698,2.0575060160394174,1.967031864717606,11.92370834792415,27.83800129153247,-0.0904741513218114,1.1448134429603665,negligible,positive,False,22.0,0.0096595477497744,0.0202226940751393,0.0994514137861005,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0388419751301787,0.0337134178161626,0.1533051450676223,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,17.0,3.0,6.0,22,0.0096595477497744,0.0202226940751393,0.0994514137861005,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17,0.0388419751301787,0.0337134178161626,0.1533051450676223,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,0.4747954999468851,0.4761461561323274,0.4747954999468851,0.4761461561323274,0.0013506561854423,0.0013506561854423,same_direction,correct_dominant,target_shared,0.288006678655872,0.314151408837659,False,False,not_fdr_significant,0.9522923122646548,17,correct,delta,occipital,regional_power,0.4761461561323274,0.0174660790826604,0.0174660790826604,0.2524430963874046,0.314151408837659,False,positive,0.6470588235294118,weak,agreement,non_significant_agreement,negligible,3.017466,45,directional_candidate; delta-band; occipital-region; positive; negligible-effect,3.0,False,True,weak_or_unresolved
correct,gamma_rel,1059,20008,0.0331706707517426,0.0319173897034909,0.0234208460716408,0.023176923774843,0.0352938300042268,0.0325280256118003,-0.0012532810482517,-0.0002439222967977,-1.1304417224405223,0.258524798658871,-0.0383588679762054,negligible,negative,0.3147258418455821,False,EEG_scientific_feature,-0.0012532810482517,-0.0383588679762054,0.0383588679762054,0.258524798658871,0.3147258418455821,False,negative,0.5882352941176471,weak,agreement,weak_or_unresolved,non_significant_agreement,0.0345229811785848,3.038359,44,42,1059,20008,0.0331706707517426,0.0319173897034909,0.0234208460716408,0.023176923774843,0.0352938300042268,0.0325280256118003,-0.0002439222967977,-1.1304417224405223,negligible,negative,False,22.0,0.0263138658880355,0.0210692636781099,0.126564350549995,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,-0.1016647240431666,-0.0680082285851119,0.3599035361120348,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,not_available,True,17.0,3.0,6.0,22,0.0263138658880355,0.0210692636781099,0.126564350549995,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17,-0.1016647240431666,-0.0680082285851119,0.3599035361120348,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,0.0002476360551346,-0.0012532810482517,0.0002476360551346,0.0012532810482517,-0.0015009171033863,0.0015009171033863,opposite_direction,weak_both_targets,weak_cross_target_pattern,0.6195672198226734,0.3147258418455821,False,False,not_fdr_significant,0.0030018342067726,55,correct,gamma,global,relative_power,-0.0012532810482517,-0.0383588679762054,0.0383588679762054,0.258524798658871,0.3147258418455821,False,negative,0.5882352941176471,weak,agreement,non_significant_agreement,negligible,3.038359,42,directional_candidate; gamma-band; global-region; negative; negligible-effect,3.0,False,True,weak_or_unresolved
